track_id,title,artist,genre,danceability,energy,valence,acousticness,instrumentalness,tempo,popularity
5NQKpa6uCqZcaFkAbUK4XB,Oceans & Galaxies,Jauz;HALIENE,electronic,0.532,0.625,0.297,0.12,3.35e-05,145.857,59
2xVrFCODKe7cGjc8nkOINq,Pausa,IZAL,spanish,0.503,0.311,0.0832,0.862,0.00225,81.937,59
6QcU4iwfLjjsrW7zsqyc1D,The Space In Between - Ben Böhmer Remix,Jan Blomqvist;Ben Böhmer,electronic,0.559,0.656,0.0386,0.0574,0.627,122.007,59
1i0cgkisuJoGZOzdupqf1v,Arena,Fabian Mazur;Snavs,electronic,0.789,0.83,0.441,0.009,0.00258,100.046,59
4cSCMlCcY65zlz1ZPhqsCe,離開你以後 - 電影《你的婚禮》插曲,Eric Chou,mandopop,0.24,0.469,0.24,0.753,2.05e-06,154.969,59
0rVH35mmwtelHycrJxFexC,Rolling star,YUI,j-pop,0.49,0.889,0.673,0.00121,0.0,80.586,59
0HoxJw3Gt3w4psA1cC3Yn7,The Hunter,Adam Jensen,blues,0.527,0.762,0.564,0.222,0.000283,82.464,59
5UYYQuk6SjY3S892UuLXE3,Heroes,Zayde Wølf,blues,0.516,0.714,0.312,0.257,0.0,86.926,59
3ztnp89aCU5OMQBlbIkEI8,Pequeña Gran Revolución,IZAL,spanish,0.578,0.791,0.162,0.0975,5.58e-05,105.042,59
2XFrRuy9Gpu4GuYHTNeHiC,說散就散,JC 陳詠桐,mandopop,0.507,0.627,0.371,0.556,0.0,139.68,59
7DDIVNWlbGJpQjVDDg8rXR,Eternity (feat. Lena Leon),Tchami;Habstrakt;Lena Leon,groove,0.715,0.862,0.152,0.0108,0.788,124.0,59
4NxUuupOGPquDhy1yFIZK3,The Lotto,Ingrid Michaelson;AJR,acoustic,0.687,0.748,0.872,0.24,0.0,88.944,59
72I5gb06T9KIESon4AWY8S,Lock Me Up,The Cab,punk,0.687,0.857,0.68,0.0852,0.0,94.011,59
7mCr6Rn5jx04Fisvts97Z3,真的傻 (電影《一吻定情》追愛版主題曲),LaLa Hsu,mandopop,0.522,0.383,0.332,0.714,1.67e-05,150.018,59
2mSIu1ZPo22Ihx3EwS4E6h,Be Your Friend‬‬,Vigiland;Alexander Tidebrink,electronic,0.6,0.754,0.641,0.0688,0.0,128.044,59
5QXQy0f2q8wJNpPwJtjifx,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",DJ Snake;J Balvin;Ozuna;Nicky Jam;Natti Natasha;Darell;Sech,electronic,0.789,0.694,0.549,0.0982,0.0,96.035,59
3B1Je3rlEac3p4ikYW13zw,Define,Dom Dolla;Go Freek,groove,0.405,0.808,0.32,0.18,0.000412,122.043,59
5hY09NvKjD3gBQS3qhriXD,Танцы,ssshhhiiittt!,punk,0.481,0.972,0.856,0.144,0.000184,159.905,59
4Bo6FwC7Oe9zywSZc6q7hO,Love Someone,Jason Mraz,acoustic,0.582,0.347,0.0797,0.317,0.00678,97.957,59
0Ocfpe2DnofuAd0nh80xwj,Beautiful Scars - Acoustic / Bonus Track,Maximillian,songwriter,0.803,0.309,0.733,0.855,0.0,132.826,59
4FUFk1uJuPtUJrDQ8ZSylK,Afraid (feat. HARLEE),James Hype;HARLEE,groove,0.744,0.78,0.762,0.101,4.36e-06,125.997,59
1hBvUKlvyia60edCcBsxkv,Heartaches,Shallou,soul,0.764,0.489,0.496,0.249,0.00176,119.953,59
4Y1igB1GDncJvt7ezbV3cW,Suspirium,Thom Yorke,electronic,0.457,0.223,0.438,0.988,0.918,150.998,59
1Rs9ecHoATzaBXb1BaSl2p,Eu Também Não Vou - Ao Vivo,Humberto & Ronaldo;Ícaro e Gilmar,sertanejo,0.495,0.754,0.599,0.581,0.0,155.612,59
2bySWrm7uc1BewjJQrVHkq,Play with Me,Rendezvous At Two,soul,0.716,0.438,0.269,0.332,0.0,106.613,59
38MbUy2C0FLv6exayPlImu,Midnight (The Hanging Tree),HOSH;1979;Jalja,electronic,0.657,0.892,0.537,0.0025,0.00871,123.997,59
471HeGJPKw07MObixON0Um,Tabú,Pablo Alborán;Ava Max,spanish,0.748,0.808,0.553,0.0366,3.66e-05,99.997,59
4Ijr3J0lnLCGZvpXBiqCjU,Bap U,Party Favor,electronic,0.668,0.953,0.254,0.0193,0.000118,100.001,59
5q7AR3TkyCxlgxAjBMu4yL,Therapy,Conro,electronic,0.745,0.6,0.921,0.0162,0.00271,99.975,59
1KzGwlHu27TUfH3gF1RFAa,Reaper (feat. JID),Boombox Cartel;JID,electronic,0.601,0.815,0.265,0.0113,0.0,149.973,59
7juRT2OnZvXW8irziSULlU,Never Ending,Lvne;EE,french,0.684,0.52,0.454,0.237,3.47e-05,117.122,59
3PQLYVskjUeRmRIfECsL0X,No Woman No Cry,Bob Marley & The Wailers,reggae,0.898,0.365,0.563,0.159,9.28e-06,98.53,59
4tW57waWtNZF2CnhQEjPBq,Brighter Side of Grey,Five Finger Death Punch,groove,0.538,0.961,0.427,0.00646,0.0,124.002,59
1Gz2E1chOzRyhFXHJYWw8y,Pump the Brakes,Dom Dolla,groove,0.813,0.668,0.495,0.00673,0.0912,124.01,59
1VRQHQLh9zeIee7Nw3G0oR,Good 4 U,Beave,groove,0.701,0.842,0.559,0.337,0.00025,125.959,59
3uXKEQTzOngrZ1WWyMzuqO,カラノココロ,Anly,j-pop,0.622,0.866,0.633,0.147,0.00497,109.934,59
4pH3ZfOYekw7xcROweHa66,F.E.E.L.,Lucky Luke,electronic,0.854,0.798,0.055,0.223,0.0452,125.023,59
5tIL2q2s2pAavZFECbukAg,Se Tiver Coragem Joga Fora / Inevitável / Meu Segredo / Não Imploro por Amor / Então Pode Ir (Ao Vivo),Murilo Huff,sertanejo,0.457,0.599,0.237,0.436,0.0,113.62,59
6eshn81GQPqBfv7TEOyoTI,SMILE,Arden Jones,sad,0.649,0.562,0.702,0.474,0.0,168.067,59
69FiPptnZd9ovg2tEJgBkN,Feel Good (feat. Lil Tjay),Fresco Trey;Lil Tjay,sad,0.755,0.545,0.517,0.251,0.0,90.004,59
4CreOwx4doKJUyxRR0GjIE,"I Like You so Much, You’ll Know It",AVIWKILA,j-pop,0.717,0.508,0.762,0.889,0.0,107.99,59
3dqvOY7rpOaVmINACruTNc,"Where You Are - From ""Moana""/Soundtrack Version",Christopher Jackson;Rachel House;Nicole Scherzinger;Auli'i Cravalho;Louise Bush,show-tunes,0.695,0.655,0.747,0.743,0.0,118.02,59
0ydR92kMvsKzbHskETB2QR,Quand je te vois,Delit Quirion,sleep,0.135,0.00723,0.106,0.992,0.9,75.275,59
5wNpnKRUxbPoIpDXFZ5NkU,Sochta Houn,Nusrat Fateh Ali Khan;A1Melodymaster,indian,0.8,0.634,0.46,0.356,0.000605,100.001,59
3InIAYQyi22mfV4g1T9Jkc,Main Tera Boyfriend,Pritam;Arijit Singh;Neha Kakkar;Meet Bros.,indian,0.841,0.914,0.651,0.0958,0.0,104.014,59
44g0ftxbp0OAgAXK28ltHj,Chauffeur JBEE Remix (feat. Tory Lanez),Diljit Dosanjh;JBee;Ikky;Tory Lanez,pop-film,0.656,0.728,0.603,0.18,0.0,154.087,59
1qEyqHR1xsj2MC4Qy0dsaI,6th Avenue Heartache,The Wallflowers,grunge,0.454,0.853,0.531,0.046,0.000198,150.081,59
18S33odAheWBHbVAefiRLM,Last Man Standing,HammerFall,goth,0.533,0.803,0.165,0.0447,0.0,109.998,59
5D6rk7Zr7FRy5m2fDte5fp,Outside,Staind,grunge,0.515,0.594,0.218,0.00844,0.00658,146.564,59
7hXnhouVPnOnFwCGrQMHvB,Cutiepie,Pritam;Pardeep Singh Sran;Nakash Aziz,indian,0.799,0.929,0.952,0.253,0.000462,127.999,59
22Ntyke0ZDZy2Uuf8BEDkU,Dam That River (2022 Remaster),Alice In Chains,grunge,0.427,0.913,0.471,0.00636,0.0,124.419,59
4L2S9GbwEgwfSbHjTCvNQX,Say Hello 2 Heaven,Temple Of The Dog,grunge,0.306,0.647,0.321,0.0768,0.0,148.087,59
0dHogHUS4xgLOoFBt0ko1j,Cloud Connected,In Flames,goth,0.48,0.908,0.313,5.45e-06,0.856,95.084,59
7emLx4rVwr0tPyjktu7A7U,Deewangi Deewangi,Shaan;Udit Narayan;Shreya Ghoshal;Sunidhi Chauhan;Rahul Saxena,pop-film,0.725,0.918,0.927,0.0289,5.13e-06,107.975,59
6wXPV6dNRAhFavrRaCdMXT,Challa,A.R. Rahman;Rabbi Shergil;Gulzar,pop-film,0.776,0.795,0.569,0.121,0.0,117.989,59
2TuNVD5u5iAslHp0moLlTn,Tajdar-E-Haram Coke Studio Season 8,Atif Aslam,pop-film,0.436,0.554,0.396,0.237,0.0,100.059,59
6SDH3mp9sQCNJDfDDpQTTo,You Are My Soniya,Sandesh Shandilya;Sonu Nigam;Alka Yagnik,pop-film,0.853,0.784,0.785,0.29,0.0,106.045,59
2sf4TXYzqSRdxfwu5auS6r,Nebula,Orla and the Stars,sleep,0.139,0.0986,0.187,0.938,0.52,141.742,59
2cNjgoSh1TBHFQIhfzRJUE,Go,The Chemical Brothers,breakbeat,0.751,0.897,0.482,0.00957,2.88e-05,119.97,59
6mk4Fk0a1ZEQZTBBQBccIm,Ulayaw,Elise Ryen,sleep,0.138,0.0283,0.0493,0.977,0.982,84.676,59
4GAE2sALmyF5ZvrxOEvloU,Foregone Pt. 1,In Flames,goth,0.467,0.986,0.199,1.32e-05,0.0144,100.01,59
0IsEyOQ5ObJcX1tnuXeXqX,Breathe into the Still,Rnwy Lites,sleep,0.0667,0.0895,0.102,0.849,0.633,72.956,59
7Imk0IG6S5GA5iYWkjmMW5,"Chahun Main Ya Naa (From ""Aashiqui 2"")",Palak Muchhal;Arijit Singh,pop-film,0.644,0.517,0.259,0.521,3.27e-06,106.906,59
1GnzjRqS1QnHeA9O7bR5y0,Cardboard Gadgets,Georg Valeks,sleep,0.137,0.0539,0.0573,0.913,0.812,72.474,59
4C81bkQ2tkMmYk4bGFCrv5,Memu Aagamu,Armaan Malik;TRI.BE;Lost Stories,pop-film,0.76,0.772,0.683,0.046,0.00627,106.02,59
33AxY0QUitvte6JV6B6uLE,Gasoline,Audioslave,grunge,0.379,0.716,0.239,0.000272,0.00123,92.721,59
2kTciGcOlngSuou8hnedxM,Tu Mileya - LoFi,Rik Beatz,indian,0.4,0.563,0.0934,0.586,1.03e-05,84.811,59
4w2W5Gh1GjbbSWGF0TD2iC,Kaun Hain Voh,Kailash Kher;Mounima,indian,0.468,0.742,0.372,0.333,1.39e-05,147.014,59
1FTiraMT2EX2zX1445zmWD,Waalian (Lo-Fi),Sanjay S Yadav,indian,0.513,0.419,0.211,0.000859,1.18e-05,79.323,59
0mh4VutnDyBn1sqcp05MZD,Mat Aazma Re,Pritam;KK,indian,0.467,0.859,0.673,0.661,0.0,89.842,59
1RayD3fcMnsD1kCf5Te1Rd,Saware - Lofi Mix,It's DPK;Nidhi Hegde,indian,0.359,0.369,0.124,0.792,0.506,126.558,59
4VedfquAzkjR15ntcWmNfL,Petals,Hole,grunge,0.449,0.824,0.223,5.18e-05,0.0337,114.907,59
4kUWdUJZnxWMxY31AzorKa,Dilbara,Pritam;Abhijeet;Sowmya Raoh;Sameer,indian,0.87,0.747,0.817,0.251,0.0,130.032,59
1sYC1fG7s4p0pTykrJqmgW,Kyon,Pritam;Papon;Sunidhi Chauhan,indian,0.726,0.664,0.831,0.636,0.0,121.922,59
0hn1lhRCoTKN0XWKDqsZQZ,Emptiness,Zodiac Wave;IB,indian,0.619,0.332,0.645,0.769,0.00551,83.023,59
6JfNf81zML3XVFXZbbtyZ8,Neurotic (feat. Lukas Rossi),Three Days Grace;Lukas Rossi,grunge,0.471,0.803,0.237,5.84e-05,7.22e-06,142.92,59
2HaUEu0wAO5AOT0UB3i0LO,Living In A Dream,Finger Eleven,grunge,0.534,0.922,0.71,0.00216,6.34e-05,98.022,59
1JBa9B1iA4yNVpJ5wVGrZH,From Yesterday,Thirty Seconds To Mars,grunge,0.468,0.876,0.13,0.00578,0.00625,135.062,59
21hHDH6amg7qm9QR9vfqb9,Jashne Bahara - Lofi Flip,Jammy Weirdo;Mig,indian,0.697,0.3,0.251,0.425,0.000372,134.937,59
3hAaCXvutknQugsPFogh8H,Sex And Candy,Marcy Playground,grunge,0.55,0.702,0.515,0.046,1.4e-06,159.968,59
2otOohepaEizGYZczT5kSJ,Tum Jo Aaye (Lofi),Rudra;Neelesh,indian,0.661,0.488,0.244,0.0923,0.00335,139.982,59
78YJJJH55MSyk7547100sW,The Day I Tried To Live,Soundgarden,grunge,0.472,0.752,0.305,0.000164,0.181,133.248,59
1F0i0Ynrv28aAvycSLsugZ,"Kesariya Rangu (From ""Brahmastra (Kannada)"")",Pritam;Sanjith Hegde;Sid Sriram,indian,0.555,0.596,0.352,0.665,1.05e-05,94.2,59
6Owi3S26o0nbvDznmjvOT8,"Lehra Do (From ""83"")",Pritam;Arijit Singh,indian,0.509,0.91,0.52,0.487,0.0,83.974,59
4dZ4iHhsqQAQ4em4abLB6C,Rise Above This,Seether,grunge,0.533,0.83,0.249,0.011,2.98e-06,120.028,59
77ry49b6wnFaizfe6rFPhe,De Taali,Pritam;Yo Yo Honey Singh;Armaan Malik;Shashwat Singh;Amitabh Bhattacharya,indian,0.818,0.899,0.736,0.157,0.0,120.016,59
5hE3T2329sdMmIrHxjhQDL,Selling The Drama,Live,grunge,0.45,0.914,0.336,0.0106,8.18e-05,124.42,59
0ElRzK07sc9eszyk1ea9Ab,Human Fly,The Cramps,goth,0.531,0.849,0.305,0.0389,0.00763,119.516,59
068HSvCf5MbQfhV4qqaelg,"Haan Main Galat (From ""Love Aaj Kal"")",Pritam;Arijit Singh;Shashwat Singh,indian,0.685,0.736,0.893,0.0997,0.0112,117.979,59
0MLZAgKQKHbPsJ12qHS860,Haan Main Galat,Pritam;Arijit Singh;Shashwat Singh,indian,0.683,0.737,0.919,0.125,0.0105,117.996,59
4e9dIemIXO8Tzg0k4aWujk,"Raabta (Title Track) [From ""Raabta""]",Pritam;Arijit Singh;Nikhita Gandhi,indian,0.636,0.701,0.352,0.414,0.0,113.886,59
2L2mNkEWo818IE4fKbnP0O,Would Look Perfect,Powfu;Rxseboy,sad,0.788,0.537,0.434,0.844,0.0,85.03,59
6GJv5FTWGHWgl4uPdpc6O2,trust (feat. RINI),thuy;RINI,chill,0.762,0.556,0.649,0.13,0.0,95.025,59
00KSN0qtGSeYX9qFClCEcg,"Tum Dil Ki Dhadkan Mein (From ""Dhadkan"")",Abhijeet,pop-film,0.365,0.449,0.556,0.662,2.46e-06,103.643,59
163jamCc6vC1HQKpbu2jxC,Darmiyaan,Shafqat Amanat Ali;Clinton Cerejo,pop-film,0.569,0.45,0.423,0.671,0.000334,143.847,59
6qGCJLF0V7SuHTOOGUcDsv,Shubhaarambh,Amit Trivedi;Shruti Pathak;Divya Kumar,pop-film,0.484,0.551,0.571,0.208,0.0,115.163,59
4Cv8UaSA8aQrBdiYO6MxgV,Main Hoon Hero Tera (Salman Khan Version),Salman Khan,pop-film,0.672,0.558,0.236,0.0111,1.31e-05,109.999,59
6LVYBlYJ4pezcfk7V8Tttk,Chand Chhupa Badal Mein,Udit Narayan;Alka Yagnik,pop-film,0.402,0.61,0.463,0.368,0.0,86.248,59
4C463MZrXGxq3t7A3wlGuV,"Reindeer(s) Are Better Than People - From ""Frozen"" / Soundtrack Version",Jonathan Groff,show-tunes,0.595,0.233,0.409,0.803,0.0,138.814,59
5fq7CGNYZKJm38HbLwMg9h,Ek Din Aap,Kumar Sanu;Alka Yagnik,pop-film,0.462,0.375,0.612,0.642,0.0,145.35,59
3ErnIFp1vB1OrlxQGtfQca,"Dil Jab Se Toot Gaya (From ""Salaami"")",Pankaj Udhas,pop-film,0.364,0.639,0.644,0.43,2.75e-05,99.072,59
3WVHfTd7xz9VPYJQFpOp8j,Main Agar Kahoon,Sonu Nigam;Shreya Ghoshal,pop-film,0.533,0.436,0.371,0.234,3.17e-06,146.868,59
43ay9lQZ5rfNcOOHhRF2cM,The Greatest Show,Hugh Jackman;Keala Settle;Zac Efron;Zendaya;The Greatest Showman Ensemble,show-tunes,0.417,0.824,0.4,0.000239,0.0545,157.92,59
0es02Rp0p0WpC4WRBDtM8P,Likhe Jo Khat Tujhe,Mohammed Rafi,pop-film,0.375,0.449,0.744,0.89,0.139,106.603,59
3uZiNvBNQldjl4OJiKsuxe,Brothers Anthem,Ajay-Atul;Vishal Dadlani,pop-film,0.552,0.668,0.152,0.421,0.0117,95.032,59
1AlatlIkROgLvG6pgBBnAz,Roop Tera Mastana,Kishore Kumar;S. D. Burman,pop-film,0.449,0.53,0.543,0.666,7.3e-06,83.362,59
3MKKUXDerbZYgiakyrzjKm,Punchiri Thanjum,Shankar Mahadevan,pop-film,0.588,0.198,0.427,0.727,0.0,117.096,59
4RCd3Gdtt3dNedof64hqRD,"Phir Mohabbat (From ""Murder 2"")",Mohammed Irfan;Arijit Singh;Saim Bhat,pop-film,0.464,0.481,0.263,0.787,1.09e-06,199.765,59
6512hyAQxOng8v4R71IV47,Hairat,Lucky Ali,pop-film,0.618,0.765,0.439,0.0111,0.000363,104.004,59
3E9ryvrKP3hUWX79PAakH2,Meri Aashiqui,Palak Muchhal;Arijit Singh,pop-film,0.383,0.422,0.247,0.755,4.15e-06,188.109,59
3hVc5y5mbcIEPADRGGGru9,One Bottle Down,Yo Yo Honey Singh,pop-film,0.655,0.629,0.193,0.00109,0.063,131.966,59
3xKsGYkJKy0bbQuUHRYrei,My Honest Face,Inhaler,dub,0.419,0.969,0.51,0.000326,0.000674,159.989,59
0C47mkZ7VGcnKBvEG7PiAP,Abhi Na Jao Chhod Kar,Asha Bhosle;Mohammed Rafi,pop-film,0.521,0.421,0.551,0.607,0.187,96.444,59
1Uuw9nSChAnmwbFmnuCx5S,Andha Arabi Kadaloram,A.R. Rahman;Suresh Peters;Swarnalatha,pop-film,0.795,0.842,0.776,0.0534,0.0044,95.027,59
5iynCtpEY7mx4ou54tHBPH,Ganja Smuggling,Eek-A-Mouse,dub,0.78,0.427,0.526,0.128,1.75e-05,71.665,59
7u5B4ptccyg8T7NPfByhE7,Tere Naina,Shankar Mahadevan;Shreya Ghoshal,pop-film,0.758,0.377,0.624,0.544,7.65e-05,139.932,59
6btdYzQ8eZFBrOlUKVHuz0,"Be Our Guest - From ""Beauty and the Beast""/Soundtrack",Angela Lansbury;Jerry Orbach;Chorus - Beauty And the Beast;Disney,show-tunes,0.517,0.421,0.578,0.813,0.0,121.459,59
6YRbDkyTzsizAWFz8kwiI7,Hum Tum,Jatin-Lalit;Alka Yagnik;Babul Supriyo;Prasoon Joshi,pop-film,0.465,0.682,0.583,0.381,0.00041,164.01,59
6qNyL8lZuqFmy9ginJRQOZ,Tumse Hi Tumse,Shekhar Ravjiani;Caralisa Monteiro,pop-film,0.7,0.526,0.774,0.0981,0.471,92.015,59
66fCNfMdIKsXOnSphorrwg,jealousy (feat. rema),FKA twigs;Rema,trip-hop,0.828,0.638,0.525,0.285,7.27e-05,113.486,59
6boYaYafMoyPZAw8VMasNm,"Kitaben Bahut Si (From ""Baazigar"")",Asha Bhosle;Vinod Rathod,pop-film,0.619,0.721,0.808,0.423,8.56e-05,97.32,59
1AhXEDyg2AbV7CAnyiAMvM,Mere Khwabon Mein,Lata Mangeshkar,pop-film,0.621,0.512,0.926,0.634,0.0,114.802,59
3MgAwLCC0qsaAYS8nN06UV,"Koi Na Koi Chahiye (From ""Deewana"")",Vinod Rathod,pop-film,0.655,0.729,0.889,0.21,7.36e-06,124.381,59
3X5Jbz7VhZfbPqIRmYIj8c,Saans,A.R. Rahman;Shreya Ghoshal;Mohit Chauhan;Gulzar,pop-film,0.543,0.665,0.495,0.505,6.41e-06,81.97,59
52qnHAlqWpo3kgEteAPjRf,Bhar Do Jholi Meri,Adnan Sami,pop-film,0.622,0.876,0.796,0.232,0.0,110.019,59
5raWEZXYAapq6Qw1GIEIkU,Zingaat,Ajay-Atul,pop-film,0.834,0.788,0.705,0.359,0.27,130.032,59
3FHl1QYu76zguwjqhqcglX,"Kar Har Maidaan Fateh (From ""Sanju"")",Sukhwinder Singh;Shreya Ghoshal;Vikram Montrose,pop-film,0.557,0.821,0.184,0.0189,0.0,170.022,59
3gGtlAYUQjUv2EiKtugkhr,"Muthu's Journey - From ""Vendhu Thanindhathu Kaadu""",A.R. Rahman,pop-film,0.576,0.291,0.344,0.825,0.493,119.717,59
6kzj1MWS5tFsoOZUz4c8Hc,Tauba Tumhare Ishare,Abhijeet;Alka Yagnik,pop-film,0.452,0.608,0.676,0.357,1.64e-05,92.996,59
2kRzgmBlmhvFvCEgMHltWz,Sunn Raha Hai (Female),Shreya Ghoshal,pop-film,0.482,0.595,0.482,0.703,0.000203,82.066,59
22DrqPUQfcOkv6QmjvHFcB,Mera Pyar Tera Pyar,Jeet Gannguli;Arijit Singh,pop-film,0.638,0.471,0.381,0.825,0.0,99.017,59
7fqFYPSGWGsrIocQadYubn,"Chhupana Bhi Nahin Aata Vinod Rathod (From ""Baazigar"")",Vinod Rathod,pop-film,0.502,0.592,0.773,0.372,1.02e-05,79.937,59
5doN1AbRIHIgpGMtRAjqRn,"Mera Dil Bhi Kitna Pagal Hai (From ""Saajan"")",Kumar Sanu;Alka Yagnik,pop-film,0.474,0.498,0.759,0.725,0.0,100.93,59
7gaysiOWpGoNQocrSwa1yM,Marudaani,A.R. Rahman;Madhushree;Hentry Kuruvila,pop-film,0.572,0.66,0.585,0.126,0.000238,179.983,59
77enz5hl8RicxrbPB56VXQ,I Will Spend My Whole Life Loving You,Imaginary Future;Kina Grannis,folk,0.637,0.129,0.298,0.887,0.0,125.802,59
5uTjNzGKCQ50synrf9dWmT,Ritual Union,Little Dragon,trip-hop,0.7,0.738,0.796,0.0381,0.00527,144.035,59
2zLMOb6Z01X9PLxl09xJ9t,Devi Drone,Phunard,sleep,0.208,0.0187,0.458,0.971,0.879,68.983,59
6sF70gMVf9jg8QEogyVqBl,Pal Pal Dil Ke Paas - Blackmail / Soundtrack Version,Kishore Kumar,pop-film,0.401,0.465,0.504,0.573,1.73e-06,121.164,59
28zGTndSQj4JT9nCPHRoTV,"Pondattee - From ""Golisoda 2""",Achu,pop-film,0.692,0.624,0.759,0.295,1.46e-05,169.999,59
2oAy8P7WfjbZW0cWw6RnAG,"Chhupana Bhi Nahin Aata (From ""Baazigar"")",Pankaj Udhas,pop-film,0.394,0.517,0.646,0.362,2.26e-06,157.333,59
4ZZSDzZtFbLb9pKfQR03PP,Kishore Kumar Speaks And O Mere Dil Ke Chain Film - Mere Jeevan Saathi,Kishore Kumar;R. D. Burman,pop-film,0.421,0.472,0.604,0.873,0.0,109.067,59
6eua7DXiCZaYulrVuPI3i7,A Waiting,Even Massi,sleep,0.171,0.00552,0.0909,0.912,0.871,73.031,59
5DH1vidFEjKOWjpwEoI8CS,Crevice,Juhani Ahonen,sleep,0.165,0.0386,0.0451,0.904,0.869,81.498,59
668ZUFIUNRyIqOORiCfFY3,Kan Irandil,Naresh Iyer,pop-film,0.595,0.607,0.478,0.587,6.34e-06,157.417,59
6aPMWbbdhDhiJHlknZb9Yx,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]",Arijit Singh;Sachet-Parampara,pop-film,0.265,0.58,0.345,0.491,0.0,172.121,59
2CUsUUpzLh8pe1smaDvDUu,Valaiyosai Kalakala,Lata Mangeshkar,pop-film,0.789,0.49,0.454,0.838,0.0252,125.413,59
5W2s4S60GoNsUthU51aUb8,papi bones (feat. shygirl),FKA twigs;Shygirl,trip-hop,0.737,0.629,0.581,0.0662,1.29e-05,94.997,59
0joXv5niso2T8YXWOlIe1X,Titli,Chinmayi;Gopi Sundar,pop-film,0.679,0.421,0.65,0.685,6.81e-06,81.012,59
3vqJY3pVELLIxqXXyI08yr,Roobaroo,A.R. Rahman;Naresh Iyer,pop-film,0.675,0.582,0.538,0.661,5.56e-06,120.991,59
6wsMVa2M6Ktea2UbnVoMvO,Kyun Main Jaagoon,Shafqat Amanat Ali,pop-film,0.567,0.298,0.217,0.835,0.000804,129.733,59
0F2LiyHp9E0pAanpfnzHNp,Cherub Rock - Remastered 2011,The Smashing Pumpkins,grunge,0.371,0.866,0.447,5.91e-06,0.58,87.254,59
3MVm36ouM56jbP5rORxbVy,Sadeness - Pt. 1 / Radio Edit,Enigma,new-age,0.607,0.478,0.51,0.0866,0.106,95.721,59
2kyEgPaAW8wdpvevPnkf0Z,Ave Maria,Charles Gounod;Yo-Yo Ma,opera,0.132,0.0195,0.14,0.993,0.888,81.616,59
37IFFBgI7qnLKqGP15mmIu,venus fly trap,brakence,emo,0.406,0.763,0.65,0.569,0.0,147.986,59
6GFtWQYco30oKpMr5xJwy2,"Soul of Doctor (Theme) [From ""Doctor""]",Anirudh Ravichander;Niranjana Ramanan,hip-hop,0.473,0.837,0.212,0.0968,0.912,97.261,59
7ClEMzpSQixYIBEFdyJtX4,Follow Me,Rella;Conor Gardiner,emo,0.702,0.618,0.387,0.219,0.0,133.883,59
1PiASZMKp39IsWwiiIYgPO,Ani Kuni,Polo & Pan,french,0.662,0.621,0.0477,0.204,0.591,120.998,59
3q7hI6kxCAbj0yDTR4asML,Uragirimonono Requiem - Giorno Ver.,Yugo Kanno,anime,0.357,0.932,0.338,0.0236,0.0,168.125,59
66BDXKHZOvvz4CwZovEMwH,Sunshine,Lavern,french,0.682,0.552,0.0946,0.814,0.444,111.898,59
46fpycbDAktlUgSCY1fMJd,Unravel (Tokyo Ghoul),Otaku;LoFi Waiter,anime,0.714,0.34,0.176,0.356,0.871,139.993,59
0dj0B1f01K3MQABqKhXhBy,Unravel Lofi (Tokyo Ghoul),Kato,anime,0.481,0.0888,0.427,0.949,0.92,170.309,59
5aanhLobXHQ8ODj2LBJ077,Canzoni preferite,Yugo Kanno,anime,0.661,0.79,0.7,0.0281,0.00019,106.961,59
5jZoYp0P8ML7AxkS3tQz3j,Seventeen,Sharon Van Etten,j-rock,0.538,0.774,0.249,0.0164,0.265,127.107,59
6L5QMBrydoaapTDMQ0Anui,Guilty All the Same (feat. Rakim),Linkin Park;Rakim,metal,0.566,0.969,0.641,0.0287,0.000442,100.012,59
0wfbD5rAksdXUzRvMfM3x5,The One,The Chainsmokers,edm,0.76,0.303,0.15,0.238,8.09e-06,99.991,59
2KJUr9U6a3balnh1W7hDwZ,Issa Jatt,Sidhu Moose Wala;Sunny Malton,hip-hop,0.847,0.583,0.837,0.12,0.0,83.996,59
4HEzmqZuqVk3qSwD6Dtk6K,My Block,Sidhu Moose Wala,hip-hop,0.609,0.639,0.211,0.357,0.0,91.249,59
7k1HoUdskuBhyWvm7hPctM,Call of Silence,Hiroyuki Sawano,anime,0.504,0.38,0.0535,0.642,0.857,123.911,59
3Fr1WmziIKmhU9s5fNKZrQ,It Ain't Legal,Karan Aujla;Gurlez Akhtar,hip-hop,0.746,0.637,0.32,0.00155,0.0,89.986,59
2e62x0Mhv46Zx1ph0W4B3d,Hold Me Down,The Happy Fits,j-rock,0.499,0.948,0.832,0.0163,0.0,156.047,59
1SISnhVlTM8SU7vh83sqUj,lil kennedy,Lil Peep;Nedarb,emo,0.73,0.476,0.0393,0.0106,0.0,110.03,59
3dQkixAA0EprLAfta5lw2S,Ibiza,Coffee Cub,french,0.687,0.414,0.378,0.124,0.334,108.065,59
6rsbsdiGDrYvhbb1K7ziTL,Guren no Yumiya Tv Size Ver.,Linked Horizon,anime,0.494,0.91,0.507,0.561,1.13e-06,90.447,59
6qzTbAFDX82BxJIBbdKPH8,イザベラの唄,小畑貴裕,anime,0.207,0.299,0.156,0.955,0.286,111.011,59
